organismQuantity	eventID	basisOfRecord	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	occurrenceID
219	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Aves:100.0;order:Charadriiformes:100.0;family:Laridae:100.0;genus:Larus:98.0;species:Larus_glaucoides:91.5	Larus glaucoides	urn:lsid:marinespecies.org:taxname:137144	species	asv.117_W-8-multi-tot
219	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.579_W-8-multi-tot
219	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.580_W-8-multi-tot
218	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.581_W-8-multi-tot
218	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.582_W-8-multi-tot
217	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.583_W-8-multi-tot
216	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.584_W-8-multi-tot
216	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.585_W-8-multi-tot
216	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.586_W-8-multi-tot
215	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.587_W-8-multi-tot
215	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.588_W-8-multi-tot
215	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.589_W-8-multi-tot
214	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.590_W-8-multi-tot
214	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.591_W-8-multi-tot
213	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.592_W-8-multi-tot
211	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salmo	superkingdom:Eukaryota:100.00000000000014;phylum:Chordata:100.00000000000014;class:Actinopteri:100.00000000000014;order:Salmoniformes:100.00000000000014;family:Salmonidae:100.00000000000014;genus:Salmo:99.83720930232576;species:Salmo_trutta:90.3394345533882	Salmo trutta	urn:lsid:marinespecies.org:taxname:127187	species	asv.118_W-8-multi-tot
211	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.593_W-8-multi-tot
210	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.594_W-8-multi-tot
210	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.595_W-8-multi-tot
209	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	superkingdom:Eukaryota:100.00000000000023;phylum:Chordata:100.00000000000023;class:Mammalia:100.00000000000023;order:Carnivora:100.00000000000023;family:Canidae:100.00000000000023;genus:Canis:100.00000000000023;species:Canis_lupus:100.00000000000023	Canis lupus	urn:lsid:marinespecies.org:taxname:1506689	species	asv.119_W-8-multi-tot
209	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.596_W-8-multi-tot
208	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.597_W-8-multi-tot
208	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.598_W-8-multi-tot
207	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.599_W-8-multi-tot
206	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.600_W-8-multi-tot
206	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.601_W-8-multi-tot
205	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salmo	superkingdom:Eukaryota:100.00000000000004;phylum:Chordata:100.00000000000004;class:Actinopteri:100.00000000000004;order:Salmoniformes:100.00000000000004;family:Salmonidae:100.00000000000004;genus:Salmo:100.00000000000004;species:Salmo_trutta:90.19484801878315	Salmo trutta	urn:lsid:marinespecies.org:taxname:127187	species	asv.120_W-8-multi-tot
204	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Oncorhynchus	superkingdom:Eukaryota:99.99999999999996;phylum:Chordata:99.99999999999996;class:Actinopteri:99.99999999999996;order:Salmoniformes:99.99999999999996;family:Salmonidae:99.99999999999996;genus:Oncorhynchus:96.43934006172672;species:Oncorhynchus_mykiss:53.57116767910787	Oncorhynchus	urn:lsid:marinespecies.org:taxname:126140	genus	asv.121_W-8-multi-tot
203	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.602_W-8-multi-tot
203	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.603_W-8-multi-tot
202	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.604_W-8-multi-tot
202	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.605_W-8-multi-tot
201	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	superkingdom:Eukaryota:100.00000000000001;phylum:Chordata:100.00000000000001;class:Mammalia:100.00000000000001;order:Primates:100.00000000000001;family:Hominidae:100.00000000000001;genus:Homo:100.00000000000001;species:Homo_sapiens:100.00000000000001	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.122_W-8-multi-tot
199	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.606_W-8-multi-tot
199	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.607_W-8-multi-tot
198	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.608_W-8-multi-tot
197	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.609_W-8-multi-tot
197	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.610_W-8-multi-tot
195	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.611_W-8-multi-tot
195	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.612_W-8-multi-tot
193	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.613_W-8-multi-tot
191	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.614_W-8-multi-tot
191	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.615_W-8-multi-tot
190	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.616_W-8-multi-tot
190	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.617_W-8-multi-tot
190	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.618_W-8-multi-tot
189	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.619_W-8-multi-tot
189	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.620_W-8-multi-tot
187	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.621_W-8-multi-tot
185	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.622_W-8-multi-tot
184	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.623_W-8-multi-tot
184	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.624_W-8-multi-tot
184	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.625_W-8-multi-tot
183	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.626_W-8-multi-tot
182	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.627_W-8-multi-tot
181	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.628_W-8-multi-tot
180	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.629_W-8-multi-tot
179	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.630_W-8-multi-tot
178	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.631_W-8-multi-tot
177	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.632_W-8-multi-tot
177	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.633_W-8-multi-tot
176	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.634_W-8-multi-tot
176	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.635_W-8-multi-tot
175	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Gobiiformes:100.0;family:Gobiidae:100.0;genus:Pomatoschistus:100.0;species:Pomatoschistus_minutus:67.33333333333333	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	asv.123_W-8-multi-tot
175	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.636_W-8-multi-tot
174	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	224927	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Anguilliformes	Anguillidae	Anguilla	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Anguilliformes:100.0;family:Anguillidae:100.0;genus:Anguilla:100.0;species:Anguilla_anguilla:96.76363636363638	Anguilla anguilla	urn:lsid:marinespecies.org:taxname:126281	species	asv.15_W-8-singleplex
174	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.637_W-8-multi-tot
174	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.638_W-8-multi-tot
173	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Perciformes	Zoarcidae	Zoarces	superkingdom:Eukaryota:100.0;phylum:Chordata:100.0;class:Actinopteri:100.0;order:Perciformes:100.0;family:Zoarcidae:100.0;genus:Zoarces:97.5;species:Zoarces_elongatus:97.5	Zoarces elongatus	urn:lsid:marinespecies.org:taxname:274153	species	asv.124_W-8-multi-tot
173	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.639_W-8-multi-tot
173	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.640_W-8-multi-tot
172	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.641_W-8-multi-tot
172	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	2261741	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.642_W-8-multi-tot
