organismQuantity	eventID	basisOfRecord	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	occurrenceID
15	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Rhodophyta	Florideophyceae	Corallinales	Corallinaceae	Haliptilon	superkingdom:Eukaryota:99.99999999999999;phylum:Rhodophyta:99.99999999999999;class:Florideophyceae:99.99999999999999;order:Corallinales:99.99999999999999;family:Corallinaceae:99.99999999999999;genus:Haliptilon:99.99999999999999;species:Haliptilon_squamatum:99.99999999999999	Haliptilon squamatum	urn:lsid:marinespecies.org:taxname:145114	species	asv.90_W-8-singleplex
15	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.91_W-8-singleplex
15	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.93_W-8-multi-tot
14	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.20_W-8-multi-tot
14	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.25_W-8-multi-tot
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:99.99999999999997;phylum:Cnidaria:39.7595238095238;class:Hydrozoa:39.7595238095238;order:Naviculales:31.02619047619047;family:Pinnulariaceae:29.02619047619047;genus:Pinnularia:29.02619047619047;species:Pinnularia_sp.:29.02619047619047	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.393_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	superkingdom:Eukaryota:100.0;phylum:Chlorophyta:100.0;class:Mamiellophyceae:100.0;order:Mamiellales:100.0;family:Mamiellaceae:100.0;genus:Micromonas:100.0;species:Micromonas_pusilla:100.0	Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564	species	asv.64_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta		Orbiniidae		superkingdom:Eukaryota:100.00000000000001;phylum:Annelida:99.55939039408868;class:Polychaeta:99.55939039408868;order:NA:59.29987381995815;family:Orbiniidae:99.55939039408868;genus:Scoloplos:83.49637757357584;species:Scoloplos_sp._CMC02:59.29987381995815	Orbiniidae	urn:lsid:marinespecies.org:taxname:902	family	asv.79_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.00000000000003;phylum:NA:39.133333333333354;class:NA:39.133333333333354;order:NA:39.133333333333354;family:NA:39.133333333333354;genus:NA:39.133333333333354;species:uncultured_fungus:89.66666666666669	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.94_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Porifera	Demospongiae	Poecilosclerida	Desmoxyidae	Desmoxya	superkingdom:Eukaryota:100.0;phylum:Porifera:100.0;class:Demospongiae:100.0;order:Axinellida:100.0;family:Heteroxyidae:100.0;genus:Desmoxya:100.0;species:Desmoxya_pelagiae:100.0	Desmoxya pelagiae	urn:lsid:marinespecies.org:taxname:195926	species	asv.95_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.96_W-8-singleplex
14	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Bathycoccus	superkingdom:Eukaryota:100.0;phylum:Chlorophyta:100.0;class:Mamiellophyceae:100.0;order:Mamiellales:100.0;family:Bathycoccaceae:100.0;genus:Bathycoccus:100.0;species:Bathycoccus_prasinos:100.0	Bathycoccus prasinos	urn:lsid:marinespecies.org:taxname:345459	species	asv.97_W-8-singleplex
13	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae		superkingdom:Eukaryota:100.0;phylum:Oomycota:85.36666666666667;class:NA:21.633333333333333;order:Peronosporales:85.36666666666667;family:Peronosporaceae:85.36666666666667;genus:Phytophthora:63.733333333333334;species:Phytophthora_palmivora:63.733333333333334	Peronosporaceae	urn:lsid:marinespecies.org:taxname:865876	family	asv.100_W-8-singleplex
13	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Cymatosirales	Cymatosiraceae	Minutocellus	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Mediophyceae:100.0;order:Cymatosirales:100.0;family:Cymatosiraceae:100.0;genus:Minutocellus:100.0;species:Minutocellus_polymorphus:100.0	Minutocellus polymorphus	urn:lsid:marinespecies.org:taxname:464449	species	asv.19_W-8-multi-tot
13	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Arthropoda:42.5;class:Arachnida:42.5;order:Araneae:42.5;family:Halosiphonaceae:32.0;genus:Halosiphon:32.0;species:Halosiphon_tomentosus:32.0	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.394_W-8-singleplex
13	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	superkingdom:Bacteria:100.0;phylum:Actinomycetota:100.0;class:Actinomycetes:100.0;order:Mycobacteriales:100.0;family:Nocardiaceae:100.0;genus:Rhodococcus:100.0;species:uncultured_Rhodococcus_sp.:100.0	Rhodococcus	urn:lsid:marinespecies.org:taxname:559536	genus	asv.395_W-8-multi-tot
13	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.88_W-8-singleplex
13	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:100.0;class:Coscinodiscophyceae:100.0;order:Thalassiosirales:100.0;family:Thalassiosiraceae:100.0;genus:Thalassiosira:100.0;species:Thalassiosira_profunda:100.0	Thalassiosira profunda	urn:lsid:marinespecies.org:taxname:577742	species	asv.98_W-8-singleplex
13	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.99_W-8-singleplex
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.101_W-8-singleplex
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Cnidaria:52.249999999999986;class:Hydrozoa:52.249999999999986;order:Anthoathecata:52.249999999999986;family:Polyorchidae:52.249999999999986;genus:Polyorchis:52.249999999999986;species:Polyorchis_penicillatus:52.249999999999986	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.102_W-8-singleplex
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.103_W-8-singleplex
12	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	superkingdom:Eukaryota:99.99999999999994;phylum:Bacillariophyta:99.99999999999994;class:Coscinodiscophyceae:99.99999999999994;order:Thalassiosirales:99.99999999999994;family:Skeletonemataceae:99.99999999999994;genus:Skeletonema:99.99999999999994;species:Skeletonema_costatum:34.068086883876354	Skeletonema	urn:lsid:marinespecies.org:taxname:149073	genus	asv.23_W-8-multi-tot
12	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Copepoda	Harpacticoida	Harpacticidae	Harpacticus	superkingdom:Eukaryota:100.00000000000001;phylum:Arthropoda:100.00000000000001;class:Hexanauplia:100.00000000000001;order:Harpacticoida:91.985347985348;family:Harpacticidae:91.985347985348;genus:Harpacticus:91.985347985348;species:Harpacticus_flexus:91.985347985348	Harpacticus flexus	urn:lsid:marinespecies.org:taxname:116168	species	asv.28_W-8-multi-tot
12	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Animalia	Mollusca	Gastropoda	Lepetellida	Lepetodrilidae	Lepetodrilus	superkingdom:Eukaryota:100.0;phylum:Mollusca:100.0;class:Gastropoda:100.0;order:Lepetellida:100.0;family:Lepetodrilidae:100.0;genus:Lepetodrilus:100.0;species:Lepetodrilus_atlanticus:100.0	Lepetodrilus atlanticus	urn:lsid:marinespecies.org:taxname:180908	species	asv.356_W-8-multi-tot
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Oomycota					superkingdom:Eukaryota:100.0;phylum:Oomycota:100.0;class:NA:43.75000000000001;order:Pythiales:73.51666666666668;family:Pythiaceae:73.51666666666668;genus:Pythium:43.75000000000001;species:Pythium_sp.:43.75000000000001	Oomycota	urn:lsid:marinespecies.org:taxname:22154	phylum	asv.80_W-8-singleplex
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.86_W-8-singleplex
12	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Alitta	superkingdom:Eukaryota:99.99999999999994;phylum:Annelida:99.99999999999994;class:Polychaeta:99.99999999999994;order:Phyllodocida:99.99999999999994;family:Nereididae:99.99999999999994;genus:Alitta:95.8815870665185;species:Alitta_virens:95.8815870665185	Alitta virens	urn:lsid:marinespecies.org:taxname:234851	species	asv.92_W-8-singleplex
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	Obelia	superkingdom:Eukaryota:99.99999999999999;phylum:Cnidaria:99.99999999999999;class:Hydrozoa:99.99999999999999;order:Leptothecata:99.99999999999999;family:Obeliidae:99.99999999999999;genus:Obelia:99.99999999999999;species:Obelia_bidentata:99.99999999999999	Obelia bidentata	urn:lsid:marinespecies.org:taxname:117385	species	asv.104_W-8-singleplex
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.105_W-8-singleplex
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.108_W-8-singleplex
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.109_W-8-singleplex
11	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.110_W-8-multi-tot
11	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Chromista	Ochrophyta	Xanthophyceae	Mischococcales	Botrydiopsidaceae	Botrydiopsis	superkingdom:Eukaryota:100.0;phylum:NA:100.0;class:Xanthophyceae:100.0;order:Mischococcales:100.0;family:Botrydiopsidaceae:100.0;genus:Botrydiopsis:100.0;species:Botrydiopsis_alpina:100.0	Botrydiopsis alpina	urn:lsid:marinespecies.org:taxname:663048	species	asv.21_W-8-multi-tot
11	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.00000000000001;phylum:Basidiomycota:71.1;class:Agaricomycetes:71.1;order:Agaricales:71.1;family:Entolomataceae:71.1;genus:Entoloma:71.1;species:Haliclystus_californiensis:28.900000000000016	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.34_W-8-multi-tot
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Eukaryota						superkingdom:Eukaryota:100.0;phylum:Arthropoda:50.083333333333336;class:Arachnida:50.083333333333336;order:Araneae:50.083333333333336;family:Linyphiidae:35.41666666666667;genus:Oedothorax:35.41666666666667;species:Oedothorax_retusus:35.41666666666667	Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.396_W-8-singleplex
11	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Pinnulariaceae	Pinnularia	superkingdom:Eukaryota:100.0;phylum:Bacillariophyta:92.75;class:Bacillariophyceae:92.75;order:Naviculales:92.75;family:Pinnulariaceae:92.75;genus:Pinnularia:92.75;species:Pinnularia_sp.:92.75	Pinnularia	urn:lsid:marinespecies.org:taxname:149208	genus	asv.397_W-8-singleplex
10	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	superkingdom:Eukaryota:99.99999999999997;phylum:Bacillariophyta:99.99999999999997;class:Bacillariophyceae:99.99999999999997;order:Bacillariales:99.99999999999997;family:Bacillariaceae:99.99999999999997;genus:Cylindrotheca:99.99999999999997;species:Cylindrotheca_closterium:99.99999999999997	Cylindrotheca closterium	urn:lsid:marinespecies.org:taxname:149004	species	asv.111_W-8-singleplex
10	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Porifera	Demospongiae	Suberitida	Halichondriidae	Halichondria	superkingdom:Eukaryota:99.99999999999997;phylum:Porifera:99.99999999999997;class:Demospongiae:99.99999999999997;order:Suberitida:99.64327485380113;family:Halichondriidae:99.64327485380113;genus:Halichondria:99.64327485380113;species:Halichondria_panicea:99.36036887089514	Halichondria panicea	urn:lsid:marinespecies.org:taxname:132627	species	asv.112_W-8-singleplex
10	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Porifera	Demospongiae	Desmacellida	Desmacellidae	Desmacella	superkingdom:Eukaryota:99.99999999999999;phylum:Porifera:99.99999999999999;class:Demospongiae:99.99999999999999;order:Desmacellida:99.99999999999999;family:Desmacellidae:99.99999999999999;genus:Desmacella:99.99999999999999;species:Desmacella_cf._annexa_PP-2022:66.66666666666666	Desmacella	urn:lsid:marinespecies.org:taxname:131898	genus	asv.113_W-8-singleplex
10	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.114_W-8-multi-tot
10	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.35_W-8-multi-tot
10	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Animalia	Arthropoda	Malacostraca	Isopoda	Cymothoidae	Livoneca	superkingdom:Eukaryota:100.0;phylum:Arthropoda:100.0;class:Malacostraca:100.0;order:Isopoda:100.0;family:Cymothoidae:100.0;genus:Livoneca:100.0;species:Livoneca_redmanii:100.0	Livoneca redmanii	urn:lsid:marinespecies.org:taxname:258182	species	asv.398_W-8-singleplex
10	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.399_W-8-singleplex
10	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.400_W-8-multi-tot
10	W-8-multi-tot	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	53001	DNA Sequence reads	DNA Sequence reads	Plantae	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	superkingdom:Eukaryota:100.0;phylum:Chlorophyta:100.0;class:Mamiellophyceae:100.0;order:Mamiellales:100.0;family:Mamiellaceae:100.0;genus:Micromonas:100.0;species:Micromonas_pusilla:100.0	Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564	species	asv.64_W-8-multi-tot
9	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads								Biota	urn:lsid:marinespecies.org:taxname:1	kingdom	asv.106_W-8-singleplex
9	W-8-singleplex	MaterialSample	present	Hugo Gante	eDNA expeditions citizen science sampling	202708	DNA Sequence reads	DNA Sequence reads	Chromista	Oomycota	Peronosporea	Pythiales	Pythiaceae	Phytopythium	superkingdom:Eukaryota:100.0;phylum:Oomycota:100.0;class:NA:50.0;order:Pythiales:100.0;family:Pythiaceae:100.0;genus:Phytopythium:100.0;species:Phytopythium_boreale:100.0	Phytopythium	urn:lsid:marinespecies.org:taxname:1469819	genus	asv.115_W-8-singleplex
